doy,year,month,day,date,Tmin,Tmax,Tmean,dtRange,T06,T14,Tm1406,dt1406,RHmin,RHmax,VPmax,RHsat.hrs,TminSr,TmaxSr,RHsatSr,VPmaxSr,sommax,sommin,Kps.mean_hPa,Kppt_mm,Kwspd.mean_m.s,Kwspd.max_m.s
46,2012,NA,NA,2012-02-15,11.8425681818182,23.8510568181818,17.8468125,12.0084886363636,12.1257816091954,23.1599090909091,17.6370344827586,11.0225057471264,48.2756022727273,92.2650795454545,1.6454131601249,5.30303030303031,8.163,12.695,14.3333333333333,0.48138263945007,10,5,996.8,0,2.175,2.7
47,2012,NA,NA,2012-02-16,12.4257045454545,23.8358863636364,18.1307954545455,11.4101818181818,13.0400227272727,23.2448977272727,18.1424602272727,10.204875,53.464875,93.7238181818182,1.77991391220088,6.39772727272727,13.519,12.103,15,0.52191129545332,14,13,995.2,0,2.14583333333333,2.9
48,2012,NA,NA,2012-02-17,13.9120795454545,23.3048295454545,18.6084545454545,9.39275,14.0816590909091,22.1235568181818,18.1026079545455,8.04189772727273,48.4134204545455,93.1366590909091,1.93569936902806,6.76515151515151,7.786,13.328,16.3333333333333,0.56690912189769,9,13,995.8,0,2.55416666666667,3.3
49,2012,NA,NA,2012-02-18,14.6106704545455,26.735875,20.6732727272727,12.1252045454545,15.2548295454545,25.2333522727273,20.2440909090909,9.97852272727273,27.5165227272727,95.4495909090909,1.91251043515999,8.12310606060606,10.535,12.818,18.6666666666667,0.8394366351616,6,5,994.5,0,2.34583333333333,2.9
50,2012,NA,NA,2012-02-19,16.1437954545455,32.8548863636364,24.4993409090909,16.7110909090909,18.333625,31.8200227272727,25.0768238636364,13.4863977272727,64.3393409090909,91.8452272727273,2.13445180813934,4.11174242424242,15.192,11.582,12.6666666666667,1.03892659835614,6,5,990.7,0,1.96666666666667,2.8
51,2012,NA,NA,2012-02-20,14.1117840909091,21.9894772727273,18.0506306818182,7.87769318181818,15.2625568181818,18.1572386363636,16.7098977272727,2.89468181818182,59.4772386363636,98.7718636363636,1.97723200573575,9.54166666666667,11.128,10.759,10.1666666666667,0.74298690126029,4,6,995.4,2.6,1.35416666666667,3.1
52,2012,NA,NA,2012-02-21,12.3625227272727,24.6914090909091,18.5269659090909,12.3288863636364,13.5660227272727,23.5774204545455,18.5717215909091,10.0113977272727,83.8166931818182,98.6088068181818,1.96364232243065,11.3768939393939,13.026,12.118,19.1666666666667,0.66529004620615,9,5,995.6,0,2.70833333333333,5.3
53,2012,NA,NA,2012-02-22,15.0461590909091,18.0709090909091,16.5585340909091,3.02475,16.2561022727273,16.7106477272727,16.483375,0.454545454545455,43.7737386363636,99.4897159090909,1.83289567038661,15.2234848484848,6.964,10.2,21.8333333333333,0.83094804363356,9,9,992.4,13.6,2.89166666666667,5.6
54,2012,NA,NA,2012-02-23,12.3374545454545,23.8048977272727,18.0711761363636,11.4674431818182,12.8096022727273,23.0196477272727,17.914625,10.2100454545455,37.1273068181818,99.6216477272727,1.71244043966851,14.2083333333333,6.823,10.951,23.1666666666667,1.22288777782926,13,13,996.4,0,1.79583333333333,2.5
55,2012,NA,NA,2012-02-24,13.135875,25.5619659090909,19.3489204545455,12.4260909090909,14.7780681818182,24.6384431818182,19.7082556818182,9.860375,42.8679659090909,92.2981022727273,1.88017619248344,5.57954545454546,14.084,12.977,15.1666666666667,0.85251927667384,16,16,993.9,0,1.94583333333333,2.6
56,2012,NA,NA,2012-02-25,14.3621022727273,25.626875,19.9944886363636,11.2647727272727,15.554125,24.8941477272727,20.2241363636364,9.34002272727273,46.0152159090909,93.5978863636364,2.01186767955518,7.34659090909091,13.14,11.708,16.5,0.62005523798269,16,16,995.1,0,1.59583333333333,2.4
57,2012,NA,NA,2012-02-26,14.7256818181818,26.2686818181818,20.4971818181818,11.543,15.1889886363636,25.44775,20.3183693181818,10.2587613636364,35.01675,97.471125,2.03072555546525,10.8598484848485,13.852,9.479,16.6666666666667,1.49192139064305,4,8,995.3,0,2.0375,3.1
58,2012,NA,NA,2012-02-27,13.8160681818182,29.4693522727273,21.6427102272727,15.6532840909091,15.2489772727273,28.6988409090909,21.9739090909091,13.4498636363636,59.5447727272727,95.087,2.00351953545849,6.72348484848485,15.323,8.821,14.5,0.59652839023102,5,1,993,0,1.59166666666667,2.5
59,2012,NA,NA,2012-02-28,13.7228068181818,23.5065681818182,18.6146875,9.78376136363636,15.0462727272727,21.4784772727273,18.262375,6.43220454545455,49.1255681818182,97.8769090909091,1.60546679311311,8.40530303030303,11.482,15.347,14.5,0.90150811969701,13,9,994.5,1.4,2.11666666666667,3.5
60,2012,NA,NA,2012-02-29,12.1063863636364,21.9804090909091,17.0433977272727,9.87402272727273,12.8031704545455,21.5165795454545,17.159875,8.71340909090909,29.5875340909091,98.9519659090909,1.77152667164386,10.9545454545454,8.19,13.5,15.6666666666667,0.66936209324761,14,13,996.9,0,2.45416666666667,3.3
61,2012,NA,NA,2012-03-01,12.6951363636364,25.5203636363636,19.10775,12.8252272727273,14.4827159090909,24.3294318181818,19.4060738636364,9.84671590909091,27.5869659090909,92.5407386363636,1.93773807262619,2.23863636363636,16.575,9.829,12.1666666666667,0.97954194252578,5,1,995,0,1.75416666666667,2.5
62,2012,NA,NA,2012-03-02,14.6678181818182,32.6054204545455,23.6366193181818,17.9376022727273,16.8345795454545,31.7061022727273,24.2703409090909,14.8715227272727,57.5775340909091,85.0343977272727,2.01516697991193,3.29924242424243,12.324,14.453,13.3333333333333,0.66055534969434,9,5,993.6,0,1.77916666666667,2.9
63,2012,NA,NA,2012-03-03,15.8290568181818,24.0799204545455,19.9544886363636,8.25086363636364,16.7925681818182,21.8130454545455,19.3028068181818,5.02047727272727,55.7319772727273,96.9994204545455,1.70776969906393,6.3125,11.113,12.908,13.3333333333333,0.78330487660169,2,2,992.3,0,2.35,6.3
64,2012,NA,NA,2012-03-04,13.8456022727273,21.4800340909091,17.6628181818182,7.63443181818182,14.3302954545455,19.0901022727273,16.7101988636364,4.75980681818182,46.8381363636364,99.5240795454545,1.45356457001836,12.657196969697,6.821,12.509,18.5,0.71083127355241,14,13,997.4,5.8,2.47916666666667,4.5
65,2012,NA,NA,2012-03-05,11.72625,20.6678068181818,16.1970284090909,8.94155681818182,12.7253863636364,19.8183522727273,16.2718693181818,7.09296590909091,36.0731022727273,86.1003181818182,1.65096944044987,1.49810606060606,7.576,15.111,12.8333333333333,2.93308383963888,13,13,1001.1,0,2.1,3.1
66,2012,NA,NA,2012-03-06,12.8475681818182,27.340375,20.0939715909091,14.4928068181818,13.3804545454545,26.220875,19.8006647727273,12.8404204545455,45.38425,90.7731363636364,1.86313142194296,4.14204545454545,8.093,11.733,15.3333333333333,1.02139218189919,9,9,997.2,0,2.03333333333333,2.7
67,2012,NA,NA,2012-03-07,15.4314431818182,25.1640454545455,20.2977443181818,9.73260227272727,16.715375,24.2935113636364,20.5044431818182,7.57813636363636,52.2849090909091,92.6666477272727,1.97409727767945,5.89583333333333,9.612,12.923,21,0.62895963687251,9,9,995.7,0,2.26666666666667,3.6
68,2012,NA,NA,2012-03-08,15.0394659090909,26.1543636363636,20.5969147727273,11.1148977272727,16.8847840909091,24.6460454545455,20.7654147727273,7.76126136363636,60.8359545454545,93.7566022727273,2.01275959519745,6.89015151515151,9.551,16.107,24,0.60060732469275,13,13,994.6,0,2.22916666666667,3.4
69,2012,NA,NA,2012-03-09,16.3535454545455,24.6234886363636,20.4885170454545,8.26994318181818,16.7722272727273,24.0081477272727,20.3901875,7.23592045454545,62.6899318181818,97.8812045454546,2.1023109731755,13.5151515151515,7.918,13.531,22.1666666666667,0.64764907649807,13,13,999.6,0,1.80416666666667,2.6
70,2012,NA,NA,2012-03-10,15.4980909090909,22.9018068181818,19.1999488636364,7.40371590909091,15.8715568181818,20.0862159090909,17.9788863636364,4.21465909090909,35.0472613636364,94.6149090909091,1.90271273172537,11.2310606060606,8.01,10.75,23.5,0.84222873016243,5,5,1002.6,0,2.575,3.6
71,2012,NA,NA,2012-03-11,17.3932727272727,33.9383295454545,25.6658011363636,16.5450568181818,19.4066590909091,33.1484659090909,26.2775625,13.7418068181818,32.7039659090909,94.7967159090909,2.21942561841519,6.06818181818182,8.082,12.315,16,0.98468630378556,1,1,997.1,0,1.91666666666667,3
72,2012,NA,NA,2012-03-12,21.2350909090909,31.7406704545455,26.4878806818182,10.5055795454545,22.3187045454545,29.0554659090909,25.6870852272727,6.73676136363636,56.1153409090909,67.4299659090909,2.26926207177889,0.0984848484848485,18.081,9.811,5.5,1.01701648983568,1,1,993.7,0,1.9,2.9
73,2012,NA,NA,2012-03-13,17.2346363636364,23.9245568181818,20.5795965909091,6.68992045454545,17.6103977272727,21.3762643678161,19.4725689655172,3.8073908045977,44.1525113636364,97.1782727272727,2.1294667482203,14.1727855477855,7.079,12.302,23,1.50707765287525,9,5,995.9,0,2.30833333333333,3.1
74,2012,NA,NA,2012-03-14,16.0435227272727,30.6288977272727,23.3362102272727,14.585375,17.5484597701149,30.0608620689655,23.8046609195402,12.5124022988506,58.7546590909091,96.1560681818182,2.25439407137116,10.1041666666667,18.242,10.114,18.8333333333333,1.12479717373161,9,9,994.3,0,0.966666666666667,2.6
75,2012,NA,NA,2012-03-15,16.9666022727273,26.1153863636364,21.5409943181818,9.14878409090909,17.9224712643678,24.2724022988506,21.0974367816092,6.34993103448276,75.8492386363636,95.2667613636364,2.00439063136195,7.375,9.962,10.173,20.5,0.94168559763277,9,5,995.1,0,1.14583333333333,2
76,2012,NA,NA,2012-03-16,14.2043295454545,19.0184545454545,16.6113920454545,4.814125,15.5424482758621,14.9672873563218,15.254867816092,-0.57516091954023,51.4155568181818,99.1152727272727,1.50356247393178,19.1496212121212,8.342,17.024,23,0.95918315746724,14,13,997.1,9.4,1.62083333333333,2.7
77,2012,NA,NA,2012-03-17,11.0441022727273,20.7088295454545,15.8764659090909,9.66472727272727,11.574375,18.7385909090909,15.1564829545455,7.16421590909091,51.2280909090909,98.5523068181818,1.78020481649887,9.34090909090909,11.093,14.309,20.5,0.76318341787964,16,16,1000.4,0.4,1.99166666666667,2.6
78,2012,NA,NA,2012-03-18,10.1487840909091,21.7426136363636,15.9456988636364,11.5938295454545,10.5752954545455,21.0869090909091,15.8311022727273,10.5116136363636,64.6658977272727,91.9973636363636,2.10764475538212,5.23295454545454,15.2,12.639,14.6666666666667,0.72363339896539,4,4,1000.1,0,2.55,4.9
79,2012,NA,NA,2012-03-19,14.5028409090909,23.4505909090909,18.9767159090909,8.94775,16.3080568181818,21.9427954545455,19.1254261363636,5.63473863636364,40.3970568181818,99.4714318181818,2.03268760335681,12.9791666666667,6.564,12.933,20.3333333333333,0.97597879509811,1,1,1000.1,0,1.575,3.8
80,2012,NA,NA,2012-03-20,15.0195227272727,28.8714204545455,21.9454715909091,13.8518977272727,15.9291136363636,27.7462727272727,21.8376931818182,11.8171590909091,53.8750454545455,98.0210340909091,1.9710798518933,12.2594696969697,12.879,10.227,22.1666666666667,1.33119215260019,5,9,996,0,1.58333333333333,2.3
81,2012,NA,NA,2012-03-21,14.5478636363636,24.6782386363636,19.6130511363636,10.130375,15.4197159090909,23.754,19.5868579545455,8.33428409090909,63.080625,97.7833295454545,1.79770955449283,10.1666666666667,14.377,10.435,21,0.71736363617409,2,1,997.1,0,1.77916666666667,3.3
82,2012,NA,NA,2012-03-22,14.2875568181818,21.8387045454545,18.0631306818182,7.55114772727273,14.6694090909091,20.8961704545455,17.7827897727273,6.22676136363636,75.8736022727273,96.0526477272727,1.92985550247182,11.3371212121212,7.014,15.623,20.8333333333333,0.63845413502398,2,1,998.1,0,2.225,3
83,2012,NA,NA,2012-03-23,14.9880113636364,20.0918068181818,17.5399090909091,5.10379545454545,15.4481477272727,18.8499318181818,17.1490397727273,3.40178409090909,65.6903295454545,97.164875,1.95873831510995,14.8977272727273,7.382,12.447,24,0.5734801750124,5,5,999.1,0,2.54583333333333,3.8
84,2012,NA,NA,2012-03-24,15.4301818181818,23.9885568181818,19.7093693181818,8.558375,16.6490113636364,23.3319772727273,19.9904943181818,6.68296590909091,56.4429431818182,96.8914659090909,2.03191829856571,12.4356060606061,8.759,16.796,24,0.50528663587927,6,5,997.8,0,2.85,3.2
85,2012,NA,NA,2012-03-25,15.7513977272727,24.7053068181818,20.2283522727273,8.95390909090909,16.4917727272727,22.8370909090909,19.6644318181818,6.34531818181818,45.4417954545455,95.3930795454545,2.06547529351645,9.59280303030303,7.899,24.629,22,1.36592800491712,9,9,996.1,0,2.2375,3.1
86,2012,NA,NA,2012-03-26,14.3190909090909,28.423375,21.3712329545455,14.1042840909091,15.5429772727273,27.2599431818182,21.4014602272727,11.7169659090909,57.6281704545455,95.0175340909091,1.91380872244965,9.08712121212121,18.334,25.544,22.6666666666667,1.37642439587473,1,1,994.2,0,1.63333333333333,2.6
87,2012,NA,NA,2012-03-27,13.2379886363636,22.3320454545455,17.7850170454545,9.09405681818182,13.8735909090909,18.7443977272727,16.3089943181818,4.87080681818182,48.8696477272727,98.1375795454545,1.93896582475483,12.2859848484848,15.073,21.278,23.3333333333333,0.60082774077065,1,1,995.8,0,1.675,2.8
88,2012,NA,NA,2012-03-28,14.8188636363636,26.7410795454545,20.7799715909091,11.9222159090909,16.5433977272727,25.882375,21.2128863636364,9.33897727272727,63.9735681818182,97.3207613636364,1.75527865401243,8.3314393939394,10.173,23.979,18.5,0.98036582469413,2,1,993,0,2.36666666666667,4
89,2012,NA,NA,2012-03-29,12.8389090909091,19.2991477272727,16.0690284090909,6.46023863636364,13.3675227272727,17.2111818181818,15.2893522727273,3.84365909090909,82.1078522727273,97.5847272727273,1.63254818292655,12.7518939393939,5.778,15.225,20.8333333333333,1.62895433279309,1,1,991.6,30,1.88333333333333,4.4
90,2012,NA,NA,2012-03-30,10.8589431818182,15.3153636363636,13.0871534090909,4.45642045454545,12.1435113636364,13.6232386363636,12.883375,1.47972727272727,56.8309772727273,99.7288522727273,1.40964833578072,22.2310606060606,7.452,19.652,22.6666666666667,0.9281235256033,6,5,997.5,8.4,1.99166666666667,3
91,2012,NA,NA,2012-03-31,9.72814772727273,19.0152727272727,14.3717102272727,9.287125,9.87167045454546,18.2253181818182,14.0484943181818,8.35364772727273,53.4701704545455,97.5188295454546,1.57697846990746,12.8560606060606,11.715,18.33,24,0.59252055274969,16,9,1005.3,0,2.02916666666667,2.6
92,2012,NA,NA,2012-04-01,10.1193522727273,22.0067613636364,16.0630568181818,11.8874090909091,10.9726477272727,20.8605340909091,15.9165909090909,9.88788636363636,42.0822045454545,94.3978181818182,1.7553474317251,6.94128787878788,14.707,18.554,16.6666666666667,0.68752433295734,13,13,1005.5,0,2.0125,2.7
93,2012,NA,NA,2012-04-02,11.9252045454545,25.1748863636364,18.5500454545455,13.2496818181818,13.703625,24.0507045454545,18.8771647727273,10.3470795454545,35.9930340909091,95.6880454545455,1.86218132726437,7.6344696969697,16.556,20.038,17.1666666666667,0.79900880800881,2,2,1002.9,0,1.675,2.5
94,2012,NA,NA,2012-04-03,13.1665909090909,26.6395454545455,19.9030681818182,13.4729545454545,15.1256818181818,24.0798977272727,19.6027897727273,8.95421590909091,69.3812840909091,93.7280113636364,1.7304473891341,6.53977272727273,18.722,24.122,19,0.83527870454425,5,5,1000.5,0,1.625,2.7
95,2012,NA,NA,2012-04-04,13.8274659090909,18.8695909090909,16.3485284090909,5.042125,14.1166818181818,17.9570340909091,16.0368579545455,3.84035227272727,38.7359545454545,95.8179545454545,1.62329014146965,13.0113636363636,7.333,14.875,24,1.00594356947904,1,5,1001.7,0,2.57083333333333,3.1
96,2012,NA,NA,2012-04-05,13.0089886363636,28.9443295454545,20.9766590909091,15.9353409090909,14.0631704545455,27.9916931818182,21.0274318181818,13.9285227272727,41.5442159090909,96.8473636363636,1.75499483474147,10.4640151515152,9.598,21.379,20.1666666666667,0.82783413702976,1,1,996.4,0,2.14583333333333,3.2
97,2012,NA,NA,2012-04-06,15.7345340909091,22.1707386363636,18.9526363636364,6.43620454545455,20.8669318181818,17.9100681818182,19.3885,-2.95686363636364,82.308375,91.5836136363636,1.56464260865515,2.33333333333333,11.189,11.077,6.33333333333333,0.98045031232682,2,1,991.2,0.6,3.17083333333333,5.2
98,2012,NA,NA,2012-04-07,9.76310227272727,14.2661931818182,12.0146477272727,4.50309090909091,13.3798068181818,11.3092840909091,12.3445454545455,-2.07052272727273,85.6268068181818,99.3604545454545,1.36439960431064,18.6931818181818,8.977,16.963,22.6666666666667,1.18410162828325,2,1,990.6,49.6,2.45,4.8
99,2012,NA,NA,2012-04-08,8.09889772727273,12.6316704545455,10.3652840909091,4.53277272727273,8.88832954545455,10.8487386363636,9.86853409090909,1.96040909090909,66.8963181818182,99.245375,1.46816708176546,20.1988636363636,10.317,25.721,24,2.0647382706705,5,5,995.3,18.8,2.24583333333333,3.4
100,2012,NA,NA,2012-04-09,8.11430681818182,17.8825795454545,12.9984431818182,9.76827272727273,8.73910227272727,16.0982045454545,12.4186534090909,7.35910227272727,65.6092840909091,98.8874431818182,1.63887452966523,15.6837121212121,17.209,27.793,24,1.03979884990702,4,5,1003,0.2,1.55,2.5
101,2012,NA,NA,2012-04-10,10.0874090909091,19.3818636363636,14.7346363636364,9.29445454545455,11.2032613636364,18.5809431818182,14.8921022727273,7.37768181818182,42.8879659090909,98.9565,1.64122489903097,11.469696969697,9.718,15.137,23.1666666666667,0.95647597194326,9,13,1003.3,0,1.65,3.1
102,2012,NA,NA,2012-04-11,11.9079886363636,23.3772386363636,17.6426136363636,11.46925,12.8434886363636,22.1485454545455,17.4960170454545,9.30505681818182,25.1760113636364,97.9455,1.47247332343737,12.5833333333333,9.022,19.937,21,1.08715905073571,14,13,1001.5,0,1.92916666666667,2.8
103,2012,NA,NA,2012-04-12,13.7459204545455,31.0874886363636,22.4167045454545,17.3415681818182,17.4836590909091,30.1642045454545,23.8239318181818,12.6805454545455,17.5865568181818,85.5169090909091,1.40753066538152,1.65909090909091,15.705,20.169,11.3333333333333,0.86328368626772,16,13,998.1,0,2.05,2.9
104,2012,NA,NA,2012-04-13,20.3025909090909,32.8409772727273,26.5717840909091,12.5383863636364,24.3796363636364,29.4584772727273,26.9190568181818,5.07884090909091,51.6038863636364,45.4878863636364,1.71691770784634,0.0227272727272727,16.854,22.008,2,0.97128307631229,14,13,993.2,0,2.8125,6.1
105,2012,NA,NA,2012-04-14,13.5737386363636,19.8471022727273,16.7104204545455,6.27336363636364,18.7504318181818,13.9769886363636,16.3637102272727,-4.77344318181818,72.2492727272727,98.3636136363636,1.62938534800356,4.1344696969697,6.156,12.112,7.16666666666667,1.54490326717407,13,13,991.5,1.6,2.46666666666667,4.4
106,2012,NA,NA,2012-04-15,10.3978295454545,15.8807159090909,13.1392727272727,5.48288636363636,11.202,14.6460454545455,12.9240227272727,3.44404545454545,55.5729318181818,99.1270340909091,1.38962373638994,15.9621212121212,7.928,15.068,24,0.85814097560309,9,9,999.1,8.8,2.00833333333333,2.8
107,2012,NA,NA,2012-04-16,8.69544318181818,19.1915681818182,13.9435056818182,10.496125,9.47619318181818,18.6662727272727,14.0712329545455,9.19007954545454,63.0685340909091,94.2138181818182,1.46614512156228,6.94886363636364,13.417,19.187,19.8333333333333,0.62360868515105,13,13,1001.4,0,2.17083333333333,2.9
108,2012,NA,NA,2012-04-17,11.3308068181818,17.4819886363636,14.4063977272727,6.15118181818182,11.6758863636364,16.6842159090909,14.1800511363636,5.00832954545455,51.1836590909091,95.4296818181818,1.52946596627234,10.5,7.997,13.164,21.8333333333333,0.864046960490566,13,13,1003.2,0,2.56666666666667,3
109,2012,NA,NA,2012-04-18,11.683125,20.54625,16.1146875,8.863125,12.9269090909091,19.8586363636364,16.3927727272727,6.93172727272727,42.5741704545455,92.7679886363636,1.59917006512531,6.0530303030303,7.901,16.874,21.8333333333333,0.906662568913611,4,5,1003.5,0,2.3625,3.3
110,2012,NA,NA,2012-04-19,12.2223181818182,25.0455,18.6339090909091,12.8231818181818,14.1700340909091,24.0145227272727,19.0922784090909,9.84448863636364,48.7715340909091,91.7051704545455,1.71305307913236,7.32386363636364,18.643,23.957,24,1.12784112689536,1,1,998.7,0,1.35416666666667,2.3
111,2012,NA,NA,2012-04-20,14.0098181818182,24.8067840909091,19.4083011363636,10.7969659090909,14.9298068181818,22.4347045454545,18.6822556818182,7.50489772727273,66.7362045454545,83.6202272727273,1.75345373312365,5.95833333333333,16.956,24.542,24,0.56539543518777,2,2,996.4,0,1.6,2.7
112,2012,NA,NA,2012-04-21,12.0619545454545,19.7821363636364,15.9220454545455,7.72018181818182,12.7592954545455,18.6195113636364,15.6894034090909,5.86021590909091,56.6028522727273,98.5578181818182,1.266979153688,14.1041666666667,12.403,17.597,24,1.17175051366303,4,1,998.9,0.6,1.45416666666667,2.1
113,2012,NA,NA,2012-04-22,10.0044545454545,16.1835454545455,13.094,6.17909090909091,10.3538522727273,14.0062613636364,12.1800568181818,3.65240909090909,60.7752045454545,98.9174659090909,1.22386194235674,9.27651515151515,10.332,21.27,20,0.85362517038437,1,1,1005.6,0.2,1.775,2.9
114,2012,NA,NA,2012-04-23,9.220375,16.0379659090909,12.6291704545455,6.81759090909091,9.78179545454545,15.3080113636364,12.5449034090909,5.52621590909091,28.9125454545455,90.6665568181818,1.05945773802269,4.16666666666667,8.627,22.089,19.5,1.1836341734569,1,1,1006.8,0,2.06666666666667,3.4
115,2012,NA,NA,2012-04-24,9.43003409090909,21.2317840909091,15.3309090909091,11.80175,10.3415,19.4225681818182,14.8820340909091,9.08106818181818,21.8717727272727,88.9221477272727,1.32436410135971,2.63825757575758,9.464,18.643,14.3333333333333,1.35693813432612,5,1,1003.7,0,2.44583333333333,3.2
116,2012,NA,NA,2012-04-25,13.0334659090909,25.4707159090909,19.2520909090909,12.43725,18.0616818181818,23.5234090909091,20.7925454545455,5.46172727272727,49.2346363636364,61.0415113636364,1.5259233055622,0.145833333333334,17.991,9.862,10.6666666666667,0.87025308284525,9,5,997.7,0.2,1.82083333333333,2.7
117,2012,NA,NA,2012-04-26,12.5134659090909,20.6574431818182,16.5854545454545,8.14397727272727,18.1276136363636,13.2023977272727,15.6650056818182,-4.92521590909091,80.0261022727273,96.4467840909091,1.61491605262557,1.8030303030303,7.516,15.213,8.83333333333333,1.18736478715964,13,13,995.5,8.4,1.625,4.6
118,2012,NA,NA,2012-04-27,11.22575,16.1837954545455,13.7047727272727,4.95804545454545,11.8119886363636,15.2289545454545,13.5204715909091,3.41696590909091,88.7258863636364,99.8229318181818,1.61206384292949,22.1458333333333,5.078,12.206,12.1666666666667,0.91570324403359,13,13,997,1.2,1.53333333333333,3
119,2012,NA,NA,2012-04-28,11.1825568181818,15.5684886363636,13.3755227272727,4.38593181818182,12.3831590909091,15.1231363636364,13.7531477272727,2.73997727272727,41.0242613636364,99.5048977272727,1.59005593248131,20.9147727272727,4.79,11.487,24,0.91282421270091,4,9,995.8,2.4,2.39583333333333,5.2
120,2012,NA,NA,2012-04-29,11.9047386363636,16.8357045454545,14.3702215909091,4.93096590909091,12.7192727272727,14.565,13.6421363636364,1.84572727272727,81.7644431818182,99.7198636363636,1.53341443911191,19.1912878787879,6.077,11.155,18.6666666666667,0.44163367659629,5,5,993.1,7,3.57916666666667,6.4
121,2012,NA,NA,2012-04-30,11.8580568181818,14.4276477272727,13.1428522727273,2.56959090909091,12.3179204545455,12.9995227272727,12.6587215909091,0.681602272727273,65.2428181818182,99.3340909090909,1.66423009009953,13.3901515151515,6.717,9.696,23.6666666666667,2.1631199430729,5,5,990.5,35.2,2.52083333333333,4.3
122,2012,NA,NA,2012-05-01,10.1507954545455,17.1998977272727,13.6753465909091,7.04910227272727,10.4394431818182,15.7563863636364,13.0979147727273,5.31694318181818,66.9278181818182,99.890875,1.49450747650532,21.0568181818182,5.378,16.744,15.1666666666667,0.80181513466607,4,1,999.5,0,1.96666666666667,2.7
123,2012,NA,NA,2012-05-02,9.03869318181818,15.0405227272727,12.0396079545455,6.00182954545455,10.5337727272727,13.5406363636364,12.0372045454545,3.00686363636364,85.5275909090909,93.7488977272727,1.40282293715663,6.41666666666667,9.71,13.136,23.1666666666667,0.61423857291642,13,13,994.1,0.8,3.00416666666667,5.1
124,2012,NA,NA,2012-05-03,10.5723181818182,12.2061931818182,11.3892556818182,1.633875,10.6717045454545,11.5626477272727,11.1171761363636,0.890943181818182,80.9377954545455,99.7314545454545,1.38186247926182,20.6893939393939,7.075,19.702,24,1.5519779676415,10,9,994.9,49.4,1.75833333333333,3
125,2012,NA,NA,2012-05-04,8.65606818181818,14.2868863636364,11.4714772727273,5.63081818181818,8.94002272727273,12.9356363636364,10.9378295454545,3.99561363636364,66.4292727272727,99.3781363636364,1.5029287831049,18.0227272727273,10.276,20.422,24,1.39112305059603,5,9,999.7,1.6,1.69583333333333,2.8
126,2012,NA,NA,2012-05-05,9.71463636363636,17.4194431818182,13.5670397727273,7.70480681818182,10.6417386363636,15.8515227272727,13.2466306818182,5.20978409090909,47.2757045454545,99.2699886363636,1.4956034659359,17.4109848484849,6.621,17.958,16.5,0.77484182021412,9,5,1003.9,3.2,1.52083333333333,2.8
127,2012,NA,NA,2012-05-06,8.84055681818182,19.5538181818182,14.1971875,10.7132613636364,10.2088977272727,17.7517613636364,13.9803295454545,7.54286363636364,34.0034431818182,96.7527386363636,1.36834717246265,9.16098484848485,11.752,13.986,19.3333333333333,0.880641888464496,14,13,1005.2,0.2,1.80833333333333,2.7
128,2012,NA,NA,2012-05-07,10.9726136363636,24.2173522727273,17.5949829545455,13.2447386363636,12.6751590909091,23.0869318181818,17.8810454545455,10.4117727272727,24.6923522727273,96.6044204545454,1.43619731891494,8.60227272727273,13.508,17.018,18.3333333333333,0.978706698442158,10,9,1001.9,0,1.90833333333333,2.8
129,2012,NA,NA,2012-05-08,15.0333068181818,25.6153068181818,20.3243068181818,10.582,17.4042159090909,24.5703522727273,20.9872840909091,7.16613636363636,34.0725113636364,69.3797386363636,1.50547364977687,0.937500000000001,17.338,15.902,14.1666666666667,0.75355231924781,16,14,995.4,0,1.47916666666667,3.1
130,2012,NA,NA,2012-05-09,10.5343636363636,19.8170340909091,15.1756988636364,9.28267045454546,11.9994659090909,18.7806022727273,15.3900340909091,6.78113636363636,63.8962840909091,89.6811477272727,1.641141174319,5.83901515151515,9.775,15.227,14.6666666666667,0.98316810200694,4,16,995.9,0,0.9625,2.4
131,2012,NA,NA,2012-05-10,10.5336931818182,18.0704772727273,14.3020852272727,7.53678409090909,12.6955113636364,16.451,14.5732556818182,3.75548863636364,37.5591704545455,98.3635340909091,1.58375142499885,10.8200757575758,11.132,16.798,17.8333333333334,1.07295430418433,5,5,1002.5,0,1.38333333333333,2.8
132,2012,NA,NA,2012-05-11,10.2322613636364,22.4314886363636,16.331875,12.1992272727273,11.5501022727273,21.593625,16.5718636363636,10.0435227272727,48.2349659090909,97.8519659090909,1.62087518001354,10.6344696969697,13.941,17.186,19.5,1.18385028865423,5,5,1001.6,0.2,1.74166666666667,2.6
133,2012,NA,NA,2012-05-12,10.0220340909091,19.3427272727273,14.6823806818182,9.32069318181818,11.7104318181818,18.3688863636364,15.0396590909091,6.65845454545455,60.6097159090909,92.8054090909091,1.48332098223991,4.83143939393939,11.961,17.365,17.8333333333333,0.77125756957891,9,5,999.8,0,1.57916666666667,2.7
134,2012,NA,NA,2012-05-13,8.60676136363636,17.7519659090909,13.1793636363636,9.14520454545455,9.25279545454545,16.8261363636364,13.0394659090909,7.57334090909091,68.4644772727273,98.1839090909091,1.45631579881675,13.6344696969697,13.843,19.686,22,1.44209823510311,9,9,998.4,14.4,1.9125,3
