"siteID","domain","elevation","slope","aspect","d2at","d2fb","d2cs","rad080","rad172","rad355","thl0","thl315","thl337","plow050","plow125","plow250","plow500","tpi050","tpi125","tpi250","tpi500"
"MP2",2,385.991638183594,0.507268514994413,0.619434498384764,9259.416015625,1323.63317871094,1323.63317871094,6620.69970703125,3113.7763671875,9289.5390625,1.06105339922728,0.909088107892332,0.992780867913597,0.753521126760563,0.688186813186813,0.611769059955589,0.451355508556047,1.70440403419218,4.10007213132241,1.93061710998296,-12.1169990556077
"MP3",2,434.247039794922,0.609398866335558,3.39357742914173,9517.0859375,1090.72192382812,1090.72192382812,3109.31640625,583.419860839844,8139.1943359375,0.557547365979435,0.684438817632745,0.605662819521486,0.73943661971831,0.732142857142857,0.796817172464841,0.881561238223419,2.5597700288024,12.0345483947631,42.7581863753813,102.113136001916
"MP4",2,400.159759521484,0.0818730986850997,2.7109098746513,8640.5087890625,1944.30993652344,1944.30993652344,5982.5,2419.02758789062,9497.8662109375,0.961008008317244,0.959862322809387,0.957425192409799,0.669014084507042,0.565934065934066,0.483345669874167,0.402518746394924,-0.484951743596696,-1.36435154951931,-3.07865269394614,-8.98493153473953
"SME01",2,366.569458007812,0.364953155367551,3.31358477649015,6872.5361328125,3580.89721679688,3580.89721679688,4926.49072265625,1426.45678710938,9099.705078125,0.755319600743106,0.825780722626877,0.780297119329465,0.725352112676056,0.686813186813187,0.686158401184308,0.693328206114209,4.74908408635787,10.5659799400279,16.3192679778602,21.6854445608449
"SME02",2,309.469116210938,0.513047306682412,3.30156585968041,6837.73486328125,3574.62133789062,3574.62133789062,4317.38720703125,931.862915039062,8823.615234375,0.634447975706479,0.729504279458164,0.667739912843777,0.725352112676056,0.667582417582418,0.677276091783864,0.677177465871948,-0.89704296256923,-0.37746271862818,2.9278283423464,-1.01023658535581
"SME03",2,274.145172119141,0.098784706149842,5.14988767971659,7053.20361328125,3326.21264648438,3326.21264648438,6700.78857421875,3176.56005859375,9425.568359375,1.0141097584833,1.03865852805191,1.02933341308118,0.676056338028169,0.535714285714286,0.484455958549223,0.4701019034801,-0.831230839596572,-3.98908232082385,-11.2651129776636,-27.4046802630062
"SME04",2,317.392547607422,0.425449698343387,5.75331489971737,7161.39599609375,3177.29809570312,3177.29809570312,7197.37646484375,4085.41967773438,9143.833984375,1.07471298510173,1.09553312879781,1.10035380332152,0.732394366197183,0.744505494505495,0.779422649888971,0.784849067487022,-0.432432923135991,6.68061600823592,17.9149504929793,33.1389950907868
"SME05",2,362.662902832031,0.291566640858869,4.19272376188187,7261.79931640625,3075.71215820312,3075.71215820312,6567.81494140625,3179.60864257812,9406.328125,0.879420451766647,0.984610278932351,0.931879907903558,0.964788732394366,0.967032967032967,0.9900074019245,0.997115939242453,9.11423772498017,23.5705904658342,48.0134621309101,69.2735262229301
"SME06",2,306.523284912109,0.473281715501587,3.6063943346154,7204.458984375,3083.41357421875,3083.41357421875,5660.36962890625,2187.04541015625,9245.798828125,0.688014710424827,0.815172350473422,0.742106024344968,0.73943661971831,0.733516483516483,0.748704663212435,0.733897327437031,1.56799277776389,7.18970026121548,12.9548579513444,28.7591534037443
"SME07",2,267.830780029297,0.229088482155211,6.01455771994648,7267.9111328125,2826.85888671875,2826.85888671875,7129.296875,3886.30151367188,9262.7587890625,1.0711171948143,1.06074974965031,1.07407902542276,0.647887323943662,0.510989010989011,0.446706143597335,0.417419726975582,-1.97108208378671,-9.33372297852554,-23.1394603392371,-50.068601278603
"SME08",2,317.3857421875,0.344373040765788,0.341913310683363,7225.19677734375,2694.3525390625,2694.3525390625,7774.169921875,5094.21630859375,8641.5400390625,1.084934419034,1.00145170601221,1.05142874797921,0.725352112676056,0.663461538461538,0.610288675055514,0.570851759277062,-0.040844494783471,-2.13641014177131,-11.8615670625256,-14.0605073607418
"SME09",2,391.915710449219,0.556061614301394,0.249360513120226,7183.107421875,2590.61889648438,2590.61889648438,7773.4013671875,5162.60302734375,8519.6328125,1.09574796325799,0.979137209758866,1.05161533553624,0.711267605633803,0.653846153846154,0.659881569207994,0.790232647567775,-1.96294470678419,-2.93826368835067,5.70004646336349,46.0709841549275
"SME10",2,459.710388183594,0.379670771649219,3.80674331275359,7269.40771484375,2306.54541015625,2306.54541015625,5042.90087890625,1675.59680175781,8931.1123046875,0.779051319038306,0.898177765288545,0.833303018091027,0.725352112676056,0.65521978021978,0.750185048112509,0.895404729859642,3.14817868003348,13.5554979320439,28.1490212596765,64.0092909874518
"KB4",2,495.862396240234,0.589038720505999,3.45236474256906,8257.15234375,1691.02868652344,1691.02868652344,5251.07080078125,1659.25415039062,9326.7646484375,0.579205217905269,0.711781355846148,0.631468098540298,0.732394366197183,0.686813186813187,0.712435233160622,0.919726975581619,6.75552870352061,4.94710273976665,6.88320852749894,48.1826438063234
"KB3",2,365.208038330078,0.447190266712376,3.1041658801897,8665.69140625,1224.14868164062,1224.14868164062,5196.9970703125,1602.12023925781,9253.7109375,0.686340346956512,0.741831397458168,0.699850789275981,0.704225352112676,0.541208791208791,0.521835677276092,0.572293789655835,-3.5092989764637,-15.8044208924464,-26.7384846226303,-17.579453080221
"KB2",2,376.875610351562,0.511066271416516,1.20494283623893,8593.42578125,1239.44653320312,1239.44653320312,6385.5888671875,2978.10375976562,9342.5810546875,0.953035969583266,0.772665868342449,0.860312925165168,0.725352112676056,0.673076923076923,0.654700222057735,0.632474524129975,-1.46273301522933,-5.47339634807599,-0.948098027384162,0.9486630354358
"KB1",2,237.320495605469,0.430813850789681,2.30919912038587,9055.3271484375,733.604125976562,733.604125976562,5446.18603515625,1967.02404785156,9209.154296875,0.76539682219122,0.699819462156733,0.718002642104836,0.78169014084507,0.723901098901099,0.674685418208734,0.62133487654321,2.3634792279594,8.70361009843492,11.219272035187,8.9406408254778
"E1.KRT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
