"siteID","domain","elevation","slope","d2at","d2fb","d2cs","rad080","rad172","rad355","thl0","thl315","thl337","plow050","plow125","plow250","plow500","tpi050","tpi125","tpi250","tpi500"
"SME02",2,314,0.457106446769102,6837.73486328125,3574.62133789062,3574.62133789062,4219.14892578125,855.640075683594,8777.24609375,0.682836263769902,0.775128518708967,0.716700899001724,0.833333333333333,0.758333333333333,8.10526315789468,0.696652719665272,0.888888888888914,4.19672131147541,8.10526315789468,2.46030150753762
"SME03",2,270,0.148872843073788,7053.20361328125,3326.21264648438,3326.21264648438,6642.20849609375,3102.05517578125,9430.076171875,0.999784668747679,1.0446329784013,1.02583627775085,0.791666666666667,0.65,-15.7165991902834,0.49721059972106,-1.11111111111114,-5.16393442622956,-15.7165991902834,-32.2301507537689
"SME04",2,324,0.349582250671557,7161.39599609375,3177.29809570312,3177.29809570312,7158.0673828125,4031.45483398438,9157.0546875,1.04161689470615,1.09488888208327,1.08024961717091,0.875,0.8,21.5991902834008,0.814504881450488,1.11111111111114,7.34426229508188,21.5991902834008,39.4361809045226
"SME05",2,353,0.200579937800302,7261.79931640625,3075.71215820312,3075.71215820312,6627.14453125,3251.9482421875,9404.74609375,0.946010860129797,1.01906178806636,0.984175789124742,0.833333333333333,0.866666666666667,32.6801619433198,0.963040446304045,2.00000000000006,10.7049180327868,32.6801619433198,59.7296482412063
"SME06",2,307,0.3019484804625,7204.458984375,3083.41357421875,3083.41357421875,5798.39501953125,2317.21533203125,9302.8349609375,0.837195358358288,0.935520622675504,0.882642225714921,0.875,0.791666666666667,15.8866396761134,0.737796373779637,2.11111111111109,6.90163934426232,15.8866396761134,29.533668341709
"SME07",2,261,0.157155755742379,7267.9111328125,2826.85888671875,2826.85888671875,7025.98095703125,3734.63745117188,9312.87109375,1.03068755285851,1.05768261539746,1.04956638660633,0.75,0.616666666666667,-26.4939271255061,0.449093444909344,-2.33333333333331,-10.4098360655738,-26.4939271255061,-52.8110552763818
"SME08",2,317,0.483387538721221,7225.19677734375,2694.3525390625,2694.3525390625,7761.9931640625,5058.59619140625,8706.5791015625,1.09765356876428,0.995678901499033,1.05920578712919,0.833333333333333,0.75,-11.6072874493929,0.625523012552301,-0.333333333333314,-4.22950819672127,-11.6072874493929,-11.2904522613067
"SME09",2,400,0.541132466574852,7183.107421875,2590.61889648438,2590.61889648438,7761.3505859375,5170.2529296875,8485.4169921875,1.07792259928621,0.934420922837374,1.01691850769104,0.833333333333333,0.766666666666667,17.8097165991898,0.817294281729428,0.888888888888857,5.47540983606558,17.8097165991898,57.5577889447235
"SME10",2,445,0.469259410265328,7269.40771484375,2306.54541015625,2306.54541015625,5301.49462890625,1859.60375976562,9118.6103515625,0.733033188128503,0.887654367631536,0.805879510866673,0.833333333333333,0.741666666666667,17.9919028340081,0.888423988842399,2.11111111111114,7.13114754098353,17.9919028340081,50.9778894472365
"KB4",2,478,0.28409546471586,8257.15234375,1691.02868652344,1691.02868652344,5251.52685546875,1659.51013183594,9328.5498046875,0.817545629248521,0.874011600636316,0.837811692086572,0.833333333333333,0.75,1.43319838056709,0.879358437935844,5.6843418860808e-14,-1.65573770491795,1.43319838056709,33.6954773869351
"KB3",2,380,0.304921427170084,8665.69140625,1224.14868164062,1224.14868164062,5330.61669921875,1714.93310546875,9302.537109375,0.80283330093461,0.821981329111783,0.801781911044989,0.833333333333333,0.683333333333333,-16.1295546558705,0.605997210599721,-1.33333333333331,-8.22950819672127,-16.1295546558705,-6.71256281407091
"KB2",2,380,0.245564594586702,8593.42578125,1239.44653320312,1239.44653320312,6370.69384765625,2959.86987304688,9340.564453125,0.947917994038796,0.869466728627407,0.903478109203077,0.833333333333333,0.7,-3.57489878542521,0.630404463040446,5.6843418860808e-14,-3.39344262295083,-3.57489878542521,1.02713567839135
"KB1",2,238,0.274518498275769,9055.3271484375,733.604125976562,733.604125976562,5522.669921875,2036.87536621094,9239.30078125,0.861170330941122,0.822408846358556,0.832183650224995,0.833333333333333,0.766666666666667,1.92712550607291,0.659693165969317,0,2.60655737704923,1.92712550607291,3.85125628140707
